Nome do Arquivo,Rotulos
@bolsonaromessiasjair7081246455322676486.jpg,"[{'Nome': 'Animal', 'porcentagem': 98.57887268066406}, {'Nome': 'Horse', 'porcentagem': 98.57887268066406}, {'Nome': 'Horseback Riding', 'porcentagem': 98.57887268066406}, {'Nome': 'Leisure Activities', 'porcentagem': 98.57887268066406}, {'Nome': 'Mammal', 'porcentagem': 98.57887268066406}, {'Nome': 'Person', 'porcentagem': 98.57887268066406}, {'Nome': 'Adult', 'porcentagem': 97.84466552734375}, {'Nome': 'Male', 'porcentagem': 97.84466552734375}, {'Nome': 'Man', 'porcentagem': 97.84466552734375}, {'Nome': 'Canine', 'porcentagem': 86.48020935058594}, {'Nome': 'Dog', 'porcentagem': 86.48020935058594}, {'Nome': 'Pet', 'porcentagem': 86.48020935058594}, {'Nome': 'Face', 'porcentagem': 71.91856384277344}, {'Nome': 'Head', 'porcentagem': 71.91856384277344}, {'Nome': 'Cat', 'porcentagem': 71.66424560546875}, {'Nome': 'Accessories', 'porcentagem': 64.15581512451172}, {'Nome': 'Bag', 'porcentagem': 64.15581512451172}, {'Nome': 'Handbag', 'porcentagem': 64.15581512451172}]"
@bolsonaromessiasjair7081645441070288134.jpg,"[{'Nome': 'People', 'porcentagem': 99.96149444580078}, {'Nome': 'Person', 'porcentagem': 99.96149444580078}, {'Nome': 'Head', 'porcentagem': 99.68759155273438}, {'Nome': 'Face', 'porcentagem': 99.63495635986328}, {'Nome': 'Adult', 'porcentagem': 96.6043930053711}, {'Nome': 'Male', 'porcentagem': 96.6043930053711}, {'Nome': 'Man', 'porcentagem': 96.6043930053711}, {'Nome': 'Crowd', 'porcentagem': 93.59916687011719}, {'Nome': 'Clothing', 'porcentagem': 79.34477996826172}, {'Nome': 'T-Shirt', 'porcentagem': 79.34477996826172}, {'Nome': 'Electrical Device', 'porcentagem': 72.1727066040039}, {'Nome': 'Microphone', 'porcentagem': 72.1727066040039}, {'Nome': 'Shirt', 'porcentagem': 57.94841003417969}, {'Nome': 'Baseball Cap', 'porcentagem': 56.85779571533203}, {'Nome': 'Cap', 'porcentagem': 56.85779571533203}, {'Nome': 'Hat', 'porcentagem': 56.85779571533203}, {'Nome': 'Press Conference', 'porcentagem': 56.74168395996094}, {'Nome': 'Photography', 'porcentagem': 56.66499328613281}, {'Nome': 'Portrait', 'porcentagem': 56.66499328613281}, {'Nome': 'Logo', 'porcentagem': 56.6450309753418}, {'Nome': 'Audience', 'porcentagem': 55.326725006103516}]"
@bolsonaromessiasjair7082009893443554566.jpg,"[{'Nome': 'Head', 'porcentagem': 99.997314453125}, {'Nome': 'Person', 'porcentagem': 99.997314453125}, {'Nome': 'Face', 'porcentagem': 99.99513244628906}, {'Nome': 'Photography', 'porcentagem': 99.90028381347656}, {'Nome': 'Portrait', 'porcentagem': 99.90028381347656}, {'Nome': 'Adult', 'porcentagem': 99.18970489501953}, {'Nome': 'Male', 'porcentagem': 99.18970489501953}, {'Nome': 'Man', 'porcentagem': 99.18970489501953}, {'Nome': 'Happy', 'porcentagem': 89.30631256103516}, {'Nome': 'Smile', 'porcentagem': 89.30631256103516}]"
@bolsonaromessiasjair7082379397931470086.jpg,"[{'Nome': 'Book', 'porcentagem': 99.99995422363281}, {'Nome': 'Publication', 'porcentagem': 99.99995422363281}, {'Nome': 'Indoors', 'porcentagem': 99.96855163574219}, {'Nome': 'Library', 'porcentagem': 99.96855163574219}, {'Nome': 'Adult', 'porcentagem': 98.2649917602539}, {'Nome': 'Male', 'porcentagem': 98.2649917602539}, {'Nome': 'Man', 'porcentagem': 98.2649917602539}, {'Nome': 'Person', 'porcentagem': 98.2649917602539}, {'Nome': 'People', 'porcentagem': 97.81681823730469}, {'Nome': 'Accessories', 'porcentagem': 90.78568267822266}, {'Nome': 'Formal Wear', 'porcentagem': 90.78568267822266}, {'Nome': 'Tie', 'porcentagem': 90.78568267822266}, {'Nome': 'Furniture', 'porcentagem': 85.8514175415039}, {'Nome': 'Head', 'porcentagem': 78.34831237792969}, {'Nome': 'Face', 'porcentagem': 74.46173095703125}, {'Nome': 'Clothing', 'porcentagem': 69.47784423828125}, {'Nome': 'Suit', 'porcentagem': 69.47784423828125}, {'Nome': 'Shop', 'porcentagem': 67.02558898925781}, {'Nome': 'Bookstore', 'porcentagem': 56.802101135253906}]"
@bolsonaromessiasjair7082756806845517062.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.99181365966797}, {'Nome': 'Person', 'porcentagem': 99.99181365966797}, {'Nome': 'Adult', 'porcentagem': 98.11473846435547}, {'Nome': 'Male', 'porcentagem': 98.11473846435547}, {'Nome': 'Man', 'porcentagem': 98.11473846435547}, {'Nome': 'People', 'porcentagem': 94.22616577148438}, {'Nome': 'Audience', 'porcentagem': 90.18934631347656}, {'Nome': 'Accessories', 'porcentagem': 90.18648529052734}, {'Nome': 'Formal Wear', 'porcentagem': 90.18648529052734}, {'Nome': 'Tie', 'porcentagem': 90.18648529052734}, {'Nome': 'Speech', 'porcentagem': 70.01180267333984}, {'Nome': 'Blazer', 'porcentagem': 57.02122497558594}, {'Nome': 'Clothing', 'porcentagem': 57.02122497558594}, {'Nome': 'Coat', 'porcentagem': 57.02122497558594}, {'Nome': 'Jacket', 'porcentagem': 57.02122497558594}, {'Nome': 'Suit', 'porcentagem': 56.949188232421875}, {'Nome': 'Press Conference', 'porcentagem': 56.11722946166992}, {'Nome': 'Advertisement', 'porcentagem': 55.326419830322266}, {'Nome': 'Poster', 'porcentagem': 55.158538818359375}]"
@bolsonaromessiasjair7082888182424931590.jpg,"[{'Nome': 'Cushion', 'porcentagem': 99.84098815917969}, {'Nome': 'Home Decor', 'porcentagem': 99.84098815917969}, {'Nome': 'Adult', 'porcentagem': 95.3001480102539}, {'Nome': 'Male', 'porcentagem': 95.3001480102539}, {'Nome': 'Man', 'porcentagem': 95.3001480102539}, {'Nome': 'Person', 'porcentagem': 95.3001480102539}, {'Nome': 'Female', 'porcentagem': 92.7159652709961}, {'Nome': 'Woman', 'porcentagem': 92.7159652709961}, {'Nome': 'Head', 'porcentagem': 79.12469482421875}, {'Nome': 'Aircraft', 'porcentagem': 76.05693054199219}, {'Nome': 'Transportation', 'porcentagem': 76.05693054199219}, {'Nome': 'Vehicle', 'porcentagem': 76.05693054199219}, {'Nome': 'Driving', 'porcentagem': 71.6572265625}, {'Nome': 'Airplane', 'porcentagem': 57.7606315612793}, {'Nome': 'Helicopter', 'porcentagem': 56.8366584777832}, {'Nome': 'Face', 'porcentagem': 56.52448654174805}, {'Nome': 'People', 'porcentagem': 56.24860382080078}, {'Nome': 'Helmet', 'porcentagem': 55.8209228515625}]"
@bolsonaromessiasjair7083150246016027909.jpg,"[{'Nome': 'Electrical Device', 'porcentagem': 99.98539733886719}, {'Nome': 'Microphone', 'porcentagem': 99.98539733886719}, {'Nome': 'Head', 'porcentagem': 99.16627502441406}, {'Nome': 'Person', 'porcentagem': 99.16627502441406}, {'Nome': 'Face', 'porcentagem': 98.78584289550781}, {'Nome': 'Adult', 'porcentagem': 97.75343322753906}, {'Nome': 'Male', 'porcentagem': 97.75343322753906}, {'Nome': 'Man', 'porcentagem': 97.75343322753906}, {'Nome': 'Crowd', 'porcentagem': 82.73627471923828}, {'Nome': 'People', 'porcentagem': 81.94361114501953}, {'Nome': 'Happy', 'porcentagem': 56.93816375732422}, {'Nome': 'Laughing', 'porcentagem': 56.93816375732422}]"
@bolsonaromessiasjair7083248844540005637.jpg,"[{'Nome': 'Adult', 'porcentagem': 99.94210815429688}, {'Nome': 'Female', 'porcentagem': 99.94210815429688}, {'Nome': 'Person', 'porcentagem': 99.94210815429688}, {'Nome': 'Woman', 'porcentagem': 99.94210815429688}, {'Nome': 'Advertisement', 'porcentagem': 99.89328002929688}, {'Nome': 'Poster', 'porcentagem': 99.89328002929688}, {'Nome': 'People', 'porcentagem': 99.89288330078125}, {'Nome': 'Male', 'porcentagem': 97.79461669921875}, {'Nome': 'Man', 'porcentagem': 97.79461669921875}, {'Nome': 'Baseball Cap', 'porcentagem': 87.45575714111328}, {'Nome': 'Cap', 'porcentagem': 87.45575714111328}, {'Nome': 'Clothing', 'porcentagem': 87.45575714111328}, {'Nome': 'Hat', 'porcentagem': 87.45575714111328}, {'Nome': 'Footwear', 'porcentagem': 85.75821685791016}, {'Nome': 'Shoe', 'porcentagem': 85.75821685791016}, {'Nome': 'Accessories', 'porcentagem': 81.99794006347656}, {'Nome': 'Sunglasses', 'porcentagem': 81.99794006347656}, {'Nome': 'Glasses', 'porcentagem': 74.47164916992188}, {'Nome': 'Head', 'porcentagem': 74.04193115234375}, {'Nome': 'Face', 'porcentagem': 73.41688537597656}, {'Nome': 'Photography', 'porcentagem': 67.15601348876953}, {'Nome': 'Crowd', 'porcentagem': 66.96762084960938}, {'Nome': 'Transportation', 'porcentagem': 66.22118377685547}, {'Nome': 'Vehicle', 'porcentagem': 66.22118377685547}, {'Nome': 'City', 'porcentagem': 57.469303131103516}, {'Nome': 'Airport', 'porcentagem': 57.29400634765625}, {'Nome': 'Portrait', 'porcentagem': 57.2138557434082}, {'Nome': 'Bag', 'porcentagem': 56.405155181884766}, {'Nome': 'Handbag', 'porcentagem': 56.405155181884766}, {'Nome': 'Pants', 'porcentagem': 55.81938171386719}, {'Nome': 'Parade', 'porcentagem': 55.78302764892578}, {'Nome': 'Walking', 'porcentagem': 55.48344802856445}, {'Nome': 'Road', 'porcentagem': 55.133087158203125}, {'Nome': 'Street', 'porcentagem': 55.133087158203125}, {'Nome': 'Urban', 'porcentagem': 55.133087158203125}, {'Nome': 'Protest', 'porcentagem': 55.098106384277344}, {'Nome': 'Fun', 'porcentagem': 55.09296798706055}, {'Nome': 'Tourist', 'porcentagem': 55.09296798706055}, {'Nome': 'Vacation', 'porcentagem': 55.09296798706055}, {'Nome': 'Formal Wear', 'porcentagem': 55.06999969482422}, {'Nome': 'Suit', 'porcentagem': 55.06999969482422}]"
@bolsonaromessiasjair7083474427756727557.jpg,"[{'Nome': 'Head', 'porcentagem': 99.99775695800781}, {'Nome': 'Person', 'porcentagem': 99.99775695800781}, {'Nome': 'Face', 'porcentagem': 99.99559783935547}, {'Nome': 'Accessories', 'porcentagem': 99.79764556884766}, {'Nome': 'Formal Wear', 'porcentagem': 99.79764556884766}, {'Nome': 'Tie', 'porcentagem': 99.79764556884766}, {'Nome': 'Adult', 'porcentagem': 98.51387023925781}, {'Nome': 'Male', 'porcentagem': 98.51387023925781}, {'Nome': 'Man', 'porcentagem': 98.51387023925781}, {'Nome': 'Frown', 'porcentagem': 97.6917495727539}, {'Nome': 'Sad', 'porcentagem': 97.6917495727539}, {'Nome': 'Crying', 'porcentagem': 90.76937103271484}, {'Nome': 'Photography', 'porcentagem': 80.81444549560547}, {'Nome': 'Portrait', 'porcentagem': 80.81444549560547}, {'Nome': 'People', 'porcentagem': 56.95178985595703}, {'Nome': 'Necktie', 'porcentagem': 56.94108581542969}, {'Nome': 'Crowd', 'porcentagem': 55.81232833862305}]"
@bolsonaromessiasjair7083844583129468166.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.64094543457031}, {'Nome': 'Person', 'porcentagem': 99.64094543457031}, {'Nome': 'Adult', 'porcentagem': 98.70880889892578}, {'Nome': 'Male', 'porcentagem': 98.70880889892578}, {'Nome': 'Man', 'porcentagem': 98.70880889892578}, {'Nome': 'Accessories', 'porcentagem': 96.92835235595703}, {'Nome': 'Formal Wear', 'porcentagem': 96.92835235595703}, {'Nome': 'Tie', 'porcentagem': 96.92835235595703}, {'Nome': 'People', 'porcentagem': 94.57203674316406}, {'Nome': 'Head', 'porcentagem': 94.21002960205078}, {'Nome': 'Clothing', 'porcentagem': 91.83000946044922}, {'Nome': 'Coat', 'porcentagem': 91.83000946044922}, {'Nome': 'Face', 'porcentagem': 90.7806625366211}, {'Nome': 'Indoors', 'porcentagem': 71.80250549316406}, {'Nome': 'Audience', 'porcentagem': 62.361724853515625}, {'Nome': 'Photography', 'porcentagem': 56.858192443847656}, {'Nome': 'Portrait', 'porcentagem': 56.858192443847656}, {'Nome': 'Speech', 'porcentagem': 56.1366081237793}, {'Nome': 'Frown', 'porcentagem': 56.105224609375}, {'Nome': 'Sad', 'porcentagem': 56.105224609375}, {'Nome': 'Press Conference', 'porcentagem': 55.70405197143555}]"
@bolsonaromessiasjair7083978495881202950.jpg,"[{'Nome': 'Jar', 'porcentagem': 99.98970031738281}, {'Nome': 'Pottery', 'porcentagem': 99.81355285644531}, {'Nome': 'Glass', 'porcentagem': 98.0190658569336}, {'Nome': 'Vase', 'porcentagem': 97.69854736328125}, {'Nome': 'Person', 'porcentagem': 74.7729721069336}, {'Nome': 'Festival', 'porcentagem': 70.69537353515625}, {'Nome': 'Hanukkah Menorah', 'porcentagem': 70.69537353515625}, {'Nome': 'Chess', 'porcentagem': 60.177947998046875}, {'Nome': 'Game', 'porcentagem': 60.177947998046875}, {'Nome': 'Plant', 'porcentagem': 57.33966827392578}, {'Nome': 'Potted Plant', 'porcentagem': 57.33966827392578}, {'Nome': 'Urn', 'porcentagem': 56.91279602050781}, {'Nome': 'Wood', 'porcentagem': 56.857948303222656}, {'Nome': 'Jug', 'porcentagem': 56.51005935668945}, {'Nome': 'Goblet', 'porcentagem': 56.328575134277344}, {'Nome': 'Indoors', 'porcentagem': 55.62919235229492}, {'Nome': 'Interior Design', 'porcentagem': 55.62919235229492}, {'Nome': 'Furniture', 'porcentagem': 55.30024337768555}, {'Nome': 'Table', 'porcentagem': 55.30024337768555}, {'Nome': 'Tabletop', 'porcentagem': 55.30024337768555}, {'Nome': 'Sideboard', 'porcentagem': 55.02470016479492}, {'Nome': 'Art', 'porcentagem': 55.00529479980469}, {'Nome': 'Porcelain', 'porcentagem': 55.00529479980469}]"
@bolsonaromessiasjair7084173192079756549.jpg,"[{'Nome': 'People', 'porcentagem': 99.96221160888672}, {'Nome': 'Person', 'porcentagem': 99.96221160888672}, {'Nome': 'Adult', 'porcentagem': 99.48116302490234}, {'Nome': 'Male', 'porcentagem': 99.48116302490234}, {'Nome': 'Man', 'porcentagem': 99.48116302490234}, {'Nome': 'Face', 'porcentagem': 99.3548583984375}, {'Nome': 'Head', 'porcentagem': 99.3548583984375}, {'Nome': 'Photography', 'porcentagem': 99.3548583984375}, {'Nome': 'Portrait', 'porcentagem': 99.3548583984375}, {'Nome': 'Architecture', 'porcentagem': 95.5006332397461}, {'Nome': 'Building', 'porcentagem': 95.5006332397461}, {'Nome': 'Hospital', 'porcentagem': 95.5006332397461}, {'Nome': 'Clothing', 'porcentagem': 92.57821655273438}, {'Nome': 'Coat', 'porcentagem': 92.57821655273438}, {'Nome': 'Body Part', 'porcentagem': 75.48928833007812}, {'Nome': 'Finger', 'porcentagem': 75.48928833007812}, {'Nome': 'Hand', 'porcentagem': 75.48928833007812}, {'Nome': 'Crowd', 'porcentagem': 70.36459350585938}, {'Nome': 'Patient', 'porcentagem': 62.350128173828125}, {'Nome': 'Hugging', 'porcentagem': 62.27686309814453}, {'Nome': 'Accessories', 'porcentagem': 57.378543853759766}, {'Nome': 'Formal Wear', 'porcentagem': 57.378543853759766}, {'Nome': 'Tie', 'porcentagem': 57.378543853759766}, {'Nome': 'Advertisement', 'porcentagem': 57.255916595458984}, {'Nome': 'Poster', 'porcentagem': 57.255916595458984}, {'Nome': 'Pope', 'porcentagem': 55.834930419921875}]"
@bolsonaromessiasjair7084358549110803717.jpg,"[{'Nome': 'People', 'porcentagem': 99.99878692626953}, {'Nome': 'Person', 'porcentagem': 99.99878692626953}, {'Nome': 'Crowd', 'porcentagem': 99.95791625976562}, {'Nome': 'Press Conference', 'porcentagem': 99.95791625976562}, {'Nome': 'Adult', 'porcentagem': 99.086669921875}, {'Nome': 'Male', 'porcentagem': 99.086669921875}, {'Nome': 'Man', 'porcentagem': 99.086669921875}, {'Nome': 'Face', 'porcentagem': 84.44102478027344}, {'Nome': 'Head', 'porcentagem': 84.44102478027344}, {'Nome': 'Photography', 'porcentagem': 84.44102478027344}, {'Nome': 'Portrait', 'porcentagem': 84.44102478027344}, {'Nome': 'Audience', 'porcentagem': 76.59522247314453}, {'Nome': 'Lecture', 'porcentagem': 57.94743347167969}, {'Nome': 'Electrical Device', 'porcentagem': 57.222862243652344}, {'Nome': 'Microphone', 'porcentagem': 57.222862243652344}, {'Nome': 'Book', 'porcentagem': 56.02166748046875}, {'Nome': 'Publication', 'porcentagem': 56.02166748046875}, {'Nome': 'Speech', 'porcentagem': 55.776607513427734}, {'Nome': 'Baseball Cap', 'porcentagem': 55.674530029296875}, {'Nome': 'Cap', 'porcentagem': 55.674530029296875}, {'Nome': 'Clothing', 'porcentagem': 55.674530029296875}, {'Nome': 'Hat', 'porcentagem': 55.674530029296875}, {'Nome': 'Accessories', 'porcentagem': 55.35521697998047}, {'Nome': 'Formal Wear', 'porcentagem': 55.35521697998047}, {'Nome': 'Tie', 'porcentagem': 55.35521697998047}, {'Nome': 'Text', 'porcentagem': 55.177085876464844}, {'Nome': 'Electronics', 'porcentagem': 55.031673431396484}, {'Nome': 'Speaker', 'porcentagem': 55.031673431396484}]"
@bolsonaromessiasjair7084406397311388933.jpg,"[{'Nome': 'Architecture', 'porcentagem': 100.0}, {'Nome': 'Building', 'porcentagem': 100.0}, {'Nome': 'Hospital', 'porcentagem': 100.0}, {'Nome': 'Clinic', 'porcentagem': 99.9996337890625}, {'Nome': 'Doctor', 'porcentagem': 99.99517059326172}, {'Nome': 'Indoors', 'porcentagem': 99.99517059326172}, {'Nome': 'Medical Procedure', 'porcentagem': 99.99517059326172}, {'Nome': 'Operating Theatre', 'porcentagem': 99.99517059326172}, {'Nome': 'Person', 'porcentagem': 99.99517059326172}, {'Nome': 'Adult', 'porcentagem': 96.48171997070312}, {'Nome': 'Male', 'porcentagem': 96.48171997070312}, {'Nome': 'Man', 'porcentagem': 96.48171997070312}, {'Nome': 'Face', 'porcentagem': 63.73260498046875}, {'Nome': 'Head', 'porcentagem': 63.73260498046875}]"
@bolsonaromessiasjair7085046178991115525.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.9225845336914}, {'Nome': 'Person', 'porcentagem': 99.9225845336914}, {'Nome': 'Press Conference', 'porcentagem': 99.80841064453125}, {'Nome': 'Electrical Device', 'porcentagem': 99.19075012207031}, {'Nome': 'Microphone', 'porcentagem': 99.19075012207031}, {'Nome': 'Adult', 'porcentagem': 99.04871368408203}, {'Nome': 'Male', 'porcentagem': 99.04871368408203}, {'Nome': 'Man', 'porcentagem': 99.04871368408203}, {'Nome': 'Performer', 'porcentagem': 93.47212219238281}, {'Nome': 'Solo Performance', 'porcentagem': 93.47212219238281}, {'Nome': 'Head', 'porcentagem': 86.0487289428711}, {'Nome': 'People', 'porcentagem': 85.63021087646484}, {'Nome': 'Face', 'porcentagem': 83.10491943359375}, {'Nome': 'Audience', 'porcentagem': 68.19583129882812}, {'Nome': 'Blackboard', 'porcentagem': 67.71975708007812}, {'Nome': 'Speech', 'porcentagem': 56.42527389526367}]"
@bolsonaromessiasjair7085324220741307654.jpg,"[{'Nome': 'Accessories', 'porcentagem': 99.99655151367188}, {'Nome': 'Formal Wear', 'porcentagem': 99.99655151367188}, {'Nome': 'Tie', 'porcentagem': 99.99655151367188}, {'Nome': 'People', 'porcentagem': 99.91574096679688}, {'Nome': 'Person', 'porcentagem': 99.91574096679688}, {'Nome': 'Crowd', 'porcentagem': 99.51470184326172}, {'Nome': 'Adult', 'porcentagem': 97.3792724609375}, {'Nome': 'Male', 'porcentagem': 97.3792724609375}, {'Nome': 'Man', 'porcentagem': 97.3792724609375}, {'Nome': 'Face', 'porcentagem': 92.1044692993164}, {'Nome': 'Head', 'porcentagem': 92.1044692993164}, {'Nome': 'Photography', 'porcentagem': 92.1044692993164}, {'Nome': 'Portrait', 'porcentagem': 92.1044692993164}, {'Nome': 'Clothing', 'porcentagem': 91.17823028564453}, {'Nome': 'Coat', 'porcentagem': 91.17823028564453}, {'Nome': 'Advertisement', 'porcentagem': 90.49491119384766}, {'Nome': 'Poster', 'porcentagem': 90.49491119384766}, {'Nome': 'Press Conference', 'porcentagem': 87.69598388671875}, {'Nome': 'Indoors', 'porcentagem': 66.94758605957031}, {'Nome': 'Suit', 'porcentagem': 61.13109588623047}, {'Nome': 'Necktie', 'porcentagem': 57.90745162963867}, {'Nome': 'Audience', 'porcentagem': 57.29499435424805}, {'Nome': 'Blazer', 'porcentagem': 57.15032196044922}, {'Nome': 'Jacket', 'porcentagem': 57.15032196044922}, {'Nome': 'Lecture', 'porcentagem': 56.56361389160156}, {'Nome': 'Electrical Device', 'porcentagem': 56.303810119628906}, {'Nome': 'Microphone', 'porcentagem': 56.303810119628906}, {'Nome': 'Book', 'porcentagem': 55.54759979248047}, {'Nome': 'Publication', 'porcentagem': 55.54759979248047}]"
@bolsonaromessiasjair7085732540224507141.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.99955749511719}, {'Nome': 'Person', 'porcentagem': 99.99955749511719}, {'Nome': 'Press Conference', 'porcentagem': 99.99935913085938}, {'Nome': 'People', 'porcentagem': 99.9928207397461}, {'Nome': 'Accessories', 'porcentagem': 99.02555084228516}, {'Nome': 'Formal Wear', 'porcentagem': 99.02555084228516}, {'Nome': 'Tie', 'porcentagem': 99.02555084228516}, {'Nome': 'Adult', 'porcentagem': 98.5794906616211}, {'Nome': 'Male', 'porcentagem': 98.5794906616211}, {'Nome': 'Man', 'porcentagem': 98.5794906616211}, {'Nome': 'Audience', 'porcentagem': 86.60975646972656}, {'Nome': 'Clothing', 'porcentagem': 86.08964538574219}, {'Nome': 'Coat', 'porcentagem': 86.08964538574219}, {'Nome': 'Face', 'porcentagem': 61.693233489990234}, {'Nome': 'Head', 'porcentagem': 61.693233489990234}, {'Nome': 'Lecture', 'porcentagem': 57.892398834228516}, {'Nome': 'Speech', 'porcentagem': 57.42666244506836}, {'Nome': 'Electrical Device', 'porcentagem': 57.35820388793945}, {'Nome': 'Microphone', 'porcentagem': 57.35820388793945}]"
@bolsonaromessiasjair7085837477847600390.jpg,"[{'Nome': 'Head', 'porcentagem': 99.99813842773438}, {'Nome': 'Person', 'porcentagem': 99.99813842773438}, {'Nome': 'Face', 'porcentagem': 99.99748229980469}, {'Nome': 'Adult', 'porcentagem': 99.34663391113281}, {'Nome': 'Female', 'porcentagem': 99.34663391113281}, {'Nome': 'Woman', 'porcentagem': 99.34663391113281}, {'Nome': 'Photography', 'porcentagem': 89.72684478759766}, {'Nome': 'Portrait', 'porcentagem': 89.72684478759766}, {'Nome': 'Smoke Pipe', 'porcentagem': 61.627174377441406}, {'Nome': 'Accessories', 'porcentagem': 57.466400146484375}, {'Nome': 'Earring', 'porcentagem': 57.466400146484375}, {'Nome': 'Jewelry', 'porcentagem': 57.466400146484375}, {'Nome': 'Frown', 'porcentagem': 56.651180267333984}, {'Nome': 'Sad', 'porcentagem': 56.651180267333984}, {'Nome': 'Advertisement', 'porcentagem': 56.39255142211914}, {'Nome': 'Poster', 'porcentagem': 56.39255142211914}, {'Nome': 'Smelling', 'porcentagem': 55.6851692199707}]"
@bolsonaromessiasjair7086006648250060038.jpg,"[{'Nome': 'Accessories', 'porcentagem': 99.99998474121094}, {'Nome': 'Formal Wear', 'porcentagem': 99.99998474121094}, {'Nome': 'Tie', 'porcentagem': 99.99998474121094}, {'Nome': 'Book', 'porcentagem': 99.72749328613281}, {'Nome': 'Publication', 'porcentagem': 99.72749328613281}, {'Nome': 'Face', 'porcentagem': 99.12035369873047}, {'Nome': 'Head', 'porcentagem': 99.12035369873047}, {'Nome': 'Person', 'porcentagem': 99.12035369873047}, {'Nome': 'Photography', 'porcentagem': 99.12035369873047}, {'Nome': 'Portrait', 'porcentagem': 99.12035369873047}, {'Nome': 'Indoors', 'porcentagem': 98.97022247314453}, {'Nome': 'Library', 'porcentagem': 98.97022247314453}, {'Nome': 'Necktie', 'porcentagem': 98.73567962646484}, {'Nome': 'Adult', 'porcentagem': 96.34974670410156}, {'Nome': 'Male', 'porcentagem': 96.34974670410156}, {'Nome': 'Man', 'porcentagem': 96.34974670410156}, {'Nome': 'Advertisement', 'porcentagem': 73.5435562133789}, {'Nome': 'Poster', 'porcentagem': 73.5435562133789}, {'Nome': 'Furniture', 'porcentagem': 72.89403533935547}, {'Nome': 'Clothing', 'porcentagem': 63.394500732421875}, {'Nome': 'Shirt', 'porcentagem': 63.394500732421875}, {'Nome': 'Shelf', 'porcentagem': 56.66336441040039}, {'Nome': 'Frown', 'porcentagem': 56.32666778564453}, {'Nome': 'Sad', 'porcentagem': 56.32666778564453}]"
@bolsonaromessiasjair7086219208119405830.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.98235321044922}, {'Nome': 'Person', 'porcentagem': 99.98235321044922}, {'Nome': 'Press Conference', 'porcentagem': 99.98235321044922}, {'Nome': 'Accessories', 'porcentagem': 99.96448516845703}, {'Nome': 'Formal Wear', 'porcentagem': 99.96448516845703}, {'Nome': 'Tie', 'porcentagem': 99.96448516845703}, {'Nome': 'People', 'porcentagem': 99.79694366455078}, {'Nome': 'Head', 'porcentagem': 99.49031066894531}, {'Nome': 'Face', 'porcentagem': 99.26189422607422}, {'Nome': 'Adult', 'porcentagem': 97.62403106689453}, {'Nome': 'Male', 'porcentagem': 97.62403106689453}, {'Nome': 'Man', 'porcentagem': 97.62403106689453}, {'Nome': 'Clothing', 'porcentagem': 61.82728958129883}, {'Nome': 'Coat', 'porcentagem': 61.82728958129883}, {'Nome': 'Necktie', 'porcentagem': 57.74554443359375}, {'Nome': 'Audience', 'porcentagem': 55.40130615234375}]"
@bolsonaromessiasjair7086407710148758789.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.99996185302734}, {'Nome': 'Person', 'porcentagem': 99.99996185302734}, {'Nome': 'Press Conference', 'porcentagem': 99.99996185302734}, {'Nome': 'People', 'porcentagem': 99.69273376464844}, {'Nome': 'Adult', 'porcentagem': 98.85945129394531}, {'Nome': 'Male', 'porcentagem': 98.85945129394531}, {'Nome': 'Man', 'porcentagem': 98.85945129394531}, {'Nome': 'Smoke Pipe', 'porcentagem': 92.0681381225586}, {'Nome': 'Accessories', 'porcentagem': 90.12289428710938}, {'Nome': 'Formal Wear', 'porcentagem': 90.12289428710938}, {'Nome': 'Tie', 'porcentagem': 90.12289428710938}, {'Nome': 'Audience', 'porcentagem': 79.58050537109375}, {'Nome': 'Face', 'porcentagem': 65.80999755859375}, {'Nome': 'Head', 'porcentagem': 65.80999755859375}, {'Nome': 'Glasses', 'porcentagem': 63.19526290893555}, {'Nome': 'Clothing', 'porcentagem': 58.29291534423828}, {'Nome': 'Suit', 'porcentagem': 58.29291534423828}, {'Nome': 'Speech', 'porcentagem': 57.7781982421875}, {'Nome': 'Lecture', 'porcentagem': 55.288570404052734}]"
