Nome do Arquivo,Rotulos
@lulaoficial7120372484049816838.jpg,"[{'Nome': 'Adult', 'porcentagem': 99.68766021728516}, {'Nome': 'Female', 'porcentagem': 99.68766021728516}, {'Nome': 'Person', 'porcentagem': 99.68766021728516}, {'Nome': 'Woman', 'porcentagem': 99.68766021728516}, {'Nome': 'People', 'porcentagem': 98.85865783691406}, {'Nome': 'Crowd', 'porcentagem': 97.1219253540039}, {'Nome': 'Photography', 'porcentagem': 95.78317260742188}, {'Nome': 'Male', 'porcentagem': 95.3884048461914}, {'Nome': 'Man', 'porcentagem': 95.3884048461914}, {'Nome': 'Baby', 'porcentagem': 92.49883270263672}, {'Nome': 'Face', 'porcentagem': 92.30825805664062}, {'Nome': 'Head', 'porcentagem': 92.30825805664062}, {'Nome': 'Body Part', 'porcentagem': 91.89064025878906}, {'Nome': 'Finger', 'porcentagem': 91.89064025878906}, {'Nome': 'Hand', 'porcentagem': 91.89064025878906}, {'Nome': 'Electrical Device', 'porcentagem': 89.25160217285156}, {'Nome': 'Microphone', 'porcentagem': 89.25160217285156}, {'Nome': 'Boy', 'porcentagem': 86.09923553466797}, {'Nome': 'Child', 'porcentagem': 86.09923553466797}, {'Nome': 'Audience', 'porcentagem': 79.72476196289062}, {'Nome': 'Accessories', 'porcentagem': 70.36151885986328}, {'Nome': 'Glasses', 'porcentagem': 70.36151885986328}, {'Nome': 'Portrait', 'porcentagem': 57.53314971923828}, {'Nome': 'Karaoke', 'porcentagem': 56.47942352294922}, {'Nome': 'Leisure Activities', 'porcentagem': 56.47942352294922}, {'Nome': 'Speech', 'porcentagem': 56.242008209228516}]"
@lulaoficial7121003955886296325.jpg,"[{'Nome': 'Advertisement', 'porcentagem': 99.73734283447266}, {'Nome': 'Poster', 'porcentagem': 99.73734283447266}, {'Nome': 'Publication', 'porcentagem': 84.81845092773438}, {'Nome': 'Person', 'porcentagem': 73.58032989501953}, {'Nome': 'Body Part', 'porcentagem': 68.76468658447266}, {'Nome': 'Hand', 'porcentagem': 68.76468658447266}, {'Nome': 'Text', 'porcentagem': 57.27835464477539}, {'Nome': 'Book', 'porcentagem': 56.9193000793457}, {'Nome': 'Envelope', 'porcentagem': 55.822509765625}, {'Nome': 'Greeting Card', 'porcentagem': 55.822509765625}, {'Nome': 'Mail', 'porcentagem': 55.822509765625}, {'Nome': 'Massage', 'porcentagem': 55.73365783691406}]"
@lulaoficial7121357518953090310.jpg,"[{'Nome': 'Food', 'porcentagem': 97.170166015625}, {'Nome': 'Bottle', 'porcentagem': 88.86030578613281}, {'Nome': 'Cosmetics', 'porcentagem': 88.86030578613281}, {'Nome': 'Perfume', 'porcentagem': 88.86030578613281}, {'Nome': 'Ice Pop', 'porcentagem': 84.15540313720703}, {'Nome': 'Cream', 'porcentagem': 57.595516204833984}, {'Nome': 'Dessert', 'porcentagem': 57.595516204833984}, {'Nome': 'Ice Cream', 'porcentagem': 57.595516204833984}]"
@lulaoficial7121452226031127814.jpg,"[{'Nome': 'Text', 'porcentagem': 91.56315612792969}, {'Nome': 'People', 'porcentagem': 81.05323791503906}, {'Nome': 'Person', 'porcentagem': 81.05323791503906}, {'Nome': 'Advertisement', 'porcentagem': 71.71430969238281}, {'Nome': 'Book', 'porcentagem': 67.75788116455078}, {'Nome': 'Publication', 'porcentagem': 67.75788116455078}, {'Nome': 'Poster', 'porcentagem': 66.31501770019531}, {'Nome': 'Dynamite', 'porcentagem': 62.241416931152344}, {'Nome': 'Weapon', 'porcentagem': 62.241416931152344}, {'Nome': 'City', 'porcentagem': 56.731178283691406}, {'Nome': 'Nature', 'porcentagem': 56.400634765625}, {'Nome': 'Outdoors', 'porcentagem': 56.400634765625}, {'Nome': 'Snow', 'porcentagem': 56.400634765625}, {'Nome': 'Letter', 'porcentagem': 55.993534088134766}, {'Nome': 'Symbol', 'porcentagem': 55.82665252685547}, {'Nome': 'Alphabet', 'porcentagem': 55.33488464355469}, {'Nome': 'Animal', 'porcentagem': 55.305511474609375}, {'Nome': 'Invertebrate', 'porcentagem': 55.305511474609375}, {'Nome': 'Spider', 'porcentagem': 55.305511474609375}]"
@lulaoficial7121793446779587845.jpg,"[{'Nome': 'Face', 'porcentagem': 99.95366668701172}, {'Nome': 'Happy', 'porcentagem': 99.95366668701172}, {'Nome': 'Head', 'porcentagem': 99.95366668701172}, {'Nome': 'Person', 'porcentagem': 99.95366668701172}, {'Nome': 'Smile', 'porcentagem': 99.95366668701172}, {'Nome': 'Adult', 'porcentagem': 98.35671997070312}, {'Nome': 'Male', 'porcentagem': 98.35671997070312}, {'Nome': 'Man', 'porcentagem': 98.35671997070312}, {'Nome': 'Photography', 'porcentagem': 96.39012145996094}, {'Nome': 'Portrait', 'porcentagem': 96.39012145996094}, {'Nome': 'Body Part', 'porcentagem': 94.7514877319336}, {'Nome': 'Shoulder', 'porcentagem': 94.7514877319336}, {'Nome': 'Laughing', 'porcentagem': 66.70207214355469}, {'Nome': 'Business Card', 'porcentagem': 58.25089645385742}, {'Nome': 'Paper', 'porcentagem': 58.25089645385742}, {'Nome': 'Text', 'porcentagem': 58.25089645385742}, {'Nome': 'Mouth', 'porcentagem': 55.15227508544922}, {'Nome': 'Teeth', 'porcentagem': 55.15227508544922}]"
@lulaoficial7122086528389614853.jpg,"[{'Nome': 'People', 'porcentagem': 99.48948669433594}, {'Nome': 'Person', 'porcentagem': 99.48948669433594}, {'Nome': 'Adult', 'porcentagem': 97.71105194091797}, {'Nome': 'Male', 'porcentagem': 97.71105194091797}, {'Nome': 'Man', 'porcentagem': 97.71105194091797}, {'Nome': 'Female', 'porcentagem': 96.64936065673828}, {'Nome': 'Woman', 'porcentagem': 96.64936065673828}, {'Nome': 'Document', 'porcentagem': 85.9422378540039}, {'Nome': 'Driving License', 'porcentagem': 85.9422378540039}, {'Nome': 'Id Cards', 'porcentagem': 85.9422378540039}, {'Nome': 'Text', 'porcentagem': 85.9422378540039}, {'Nome': 'Accessories', 'porcentagem': 83.872802734375}, {'Nome': 'Glasses', 'porcentagem': 83.872802734375}, {'Nome': 'Crowd', 'porcentagem': 83.32752227783203}, {'Nome': 'Baseball Cap', 'porcentagem': 80.40950012207031}, {'Nome': 'Cap', 'porcentagem': 80.40950012207031}, {'Nome': 'Clothing', 'porcentagem': 80.40950012207031}, {'Nome': 'Hat', 'porcentagem': 80.40950012207031}, {'Nome': 'Face', 'porcentagem': 79.01403045654297}, {'Nome': 'Head', 'porcentagem': 79.01403045654297}, {'Nome': 'Photography', 'porcentagem': 79.01403045654297}, {'Nome': 'Portrait', 'porcentagem': 79.01403045654297}, {'Nome': 'Parade', 'porcentagem': 76.10993957519531}, {'Nome': 'Advertisement', 'porcentagem': 75.283203125}, {'Nome': 'Poster', 'porcentagem': 75.283203125}, {'Nome': 'Blackboard', 'porcentagem': 73.160400390625}, {'Nome': 'Art', 'porcentagem': 67.46807861328125}, {'Nome': 'Bride', 'porcentagem': 67.2561264038086}, {'Nome': 'Wedding', 'porcentagem': 67.2561264038086}, {'Nome': 'Collage', 'porcentagem': 66.685546875}, {'Nome': 'Glove', 'porcentagem': 66.14599609375}, {'Nome': 'Protest', 'porcentagem': 57.7179069519043}, {'Nome': 'Audience', 'porcentagem': 57.21348571777344}, {'Nome': 'Book', 'porcentagem': 55.333309173583984}, {'Nome': 'Publication', 'porcentagem': 55.333309173583984}]"
@lulaoficial7122172695969565958.jpg,"[{'Nome': 'People', 'porcentagem': 99.99860382080078}, {'Nome': 'Person', 'porcentagem': 99.99860382080078}, {'Nome': 'Blazer', 'porcentagem': 99.95616912841797}, {'Nome': 'Clothing', 'porcentagem': 99.95616912841797}, {'Nome': 'Coat', 'porcentagem': 99.95616912841797}, {'Nome': 'Jacket', 'porcentagem': 99.95616912841797}, {'Nome': 'Art', 'porcentagem': 99.91943359375}, {'Nome': 'Collage', 'porcentagem': 99.91943359375}, {'Nome': 'Formal Wear', 'porcentagem': 99.39764404296875}, {'Nome': 'Suit', 'porcentagem': 99.39764404296875}, {'Nome': 'Adult', 'porcentagem': 97.69525146484375}, {'Nome': 'Male', 'porcentagem': 97.69525146484375}, {'Nome': 'Man', 'porcentagem': 97.69525146484375}, {'Nome': 'Ball', 'porcentagem': 96.751708984375}, {'Nome': 'Football', 'porcentagem': 96.751708984375}, {'Nome': 'Soccer', 'porcentagem': 96.751708984375}, {'Nome': 'Soccer Ball', 'porcentagem': 96.751708984375}, {'Nome': 'Sport', 'porcentagem': 96.751708984375}, {'Nome': 'Accessories', 'porcentagem': 93.24906921386719}, {'Nome': 'Tie', 'porcentagem': 93.24906921386719}, {'Nome': 'Sphere', 'porcentagem': 89.00337219238281}, {'Nome': 'Face', 'porcentagem': 88.7118148803711}, {'Nome': 'Head', 'porcentagem': 88.7118148803711}, {'Nome': 'Footwear', 'porcentagem': 84.03721618652344}, {'Nome': 'Shoe', 'porcentagem': 84.03721618652344}, {'Nome': 'Crowd', 'porcentagem': 74.88004302978516}, {'Nome': 'City', 'porcentagem': 74.1125259399414}, {'Nome': 'Text', 'porcentagem': 60.47846221923828}, {'Nome': 'Pants', 'porcentagem': 57.91680908203125}, {'Nome': 'Advertisement', 'porcentagem': 57.793617248535156}, {'Nome': 'Poster', 'porcentagem': 57.7170295715332}, {'Nome': 'Flag', 'porcentagem': 57.293617248535156}, {'Nome': 'Graduation', 'porcentagem': 56.84159469604492}, {'Nome': 'Balloon', 'porcentagem': 56.83766174316406}, {'Nome': 'Glove', 'porcentagem': 55.30710983276367}, {'Nome': 'Road', 'porcentagem': 55.15822219848633}]"
@lulaoficial7122222543594949893.jpg,"[{'Nome': 'Accessories', 'porcentagem': 99.9999771118164}, {'Nome': 'Sunglasses', 'porcentagem': 99.9999771118164}, {'Nome': 'Body Part', 'porcentagem': 99.98841094970703}, {'Nome': 'Finger', 'porcentagem': 99.98841094970703}, {'Nome': 'Hand', 'porcentagem': 99.98841094970703}, {'Nome': 'Person', 'porcentagem': 99.98841094970703}, {'Nome': 'Face', 'porcentagem': 99.95417785644531}, {'Nome': 'Head', 'porcentagem': 99.95417785644531}, {'Nome': 'Photography', 'porcentagem': 99.95417785644531}, {'Nome': 'Portrait', 'porcentagem': 99.95417785644531}, {'Nome': 'Advertisement', 'porcentagem': 99.48979187011719}, {'Nome': 'Poster', 'porcentagem': 98.92111206054688}, {'Nome': 'Adult', 'porcentagem': 98.18939208984375}, {'Nome': 'Male', 'porcentagem': 98.18939208984375}, {'Nome': 'Man', 'porcentagem': 98.18939208984375}, {'Nome': 'Glasses', 'porcentagem': 98.10755157470703}, {'Nome': 'Purple', 'porcentagem': 91.08717346191406}, {'Nome': 'Happy', 'porcentagem': 88.54765319824219}, {'Nome': 'Smile', 'porcentagem': 88.54765319824219}, {'Nome': 'Black Hair', 'porcentagem': 56.553714752197266}, {'Nome': 'Hair', 'porcentagem': 56.553714752197266}, {'Nome': 'Jewelry', 'porcentagem': 55.972660064697266}, {'Nome': 'Ring', 'porcentagem': 55.972660064697266}, {'Nome': 'Clothing', 'porcentagem': 55.63572692871094}, {'Nome': 'Coat', 'porcentagem': 55.63572692871094}, {'Nome': 'Formal Wear', 'porcentagem': 55.55027770996094}, {'Nome': 'Suit', 'porcentagem': 55.55027770996094}, {'Nome': 'Mouth', 'porcentagem': 55.299156188964844}, {'Nome': 'Teeth', 'porcentagem': 55.299156188964844}]"
@lulaoficial7122595643461356806.jpg,"[{'Nome': 'Face', 'porcentagem': 99.8673095703125}, {'Nome': 'Head', 'porcentagem': 99.8673095703125}, {'Nome': 'Person', 'porcentagem': 99.8673095703125}, {'Nome': 'Photography', 'porcentagem': 99.8673095703125}, {'Nome': 'Portrait', 'porcentagem': 99.8673095703125}, {'Nome': 'Adult', 'porcentagem': 99.7069320678711}, {'Nome': 'Female', 'porcentagem': 99.7069320678711}, {'Nome': 'Woman', 'porcentagem': 99.7069320678711}, {'Nome': 'Male', 'porcentagem': 98.3759536743164}, {'Nome': 'Man', 'porcentagem': 98.3759536743164}, {'Nome': 'Hugging', 'porcentagem': 90.35578918457031}, {'Nome': 'Kissing', 'porcentagem': 76.73280334472656}, {'Nome': 'Romantic', 'porcentagem': 76.73280334472656}, {'Nome': 'Accessories', 'porcentagem': 55.92159652709961}, {'Nome': 'Earring', 'porcentagem': 55.92159652709961}, {'Nome': 'Jewelry', 'porcentagem': 55.92159652709961}, {'Nome': 'Beard', 'porcentagem': 55.45103454589844}, {'Nome': 'Electronics', 'porcentagem': 55.423736572265625}, {'Nome': 'Screen', 'porcentagem': 55.423736572265625}]"
@lulaoficial7122606331973930246.jpg,"[{'Nome': 'Person', 'porcentagem': 98.69566345214844}, {'Nome': 'Adult', 'porcentagem': 97.71891784667969}, {'Nome': 'Male', 'porcentagem': 97.71891784667969}, {'Nome': 'Man', 'porcentagem': 97.71891784667969}, {'Nome': 'Boy', 'porcentagem': 97.35062408447266}, {'Nome': 'Teen', 'porcentagem': 97.35062408447266}, {'Nome': 'Female', 'porcentagem': 97.32777404785156}, {'Nome': 'Woman', 'porcentagem': 97.32777404785156}, {'Nome': 'Face', 'porcentagem': 86.22909545898438}, {'Nome': 'Head', 'porcentagem': 86.22909545898438}, {'Nome': 'Advertisement', 'porcentagem': 84.86471557617188}, {'Nome': 'People', 'porcentagem': 83.24271392822266}, {'Nome': 'Accessories', 'porcentagem': 73.04000091552734}, {'Nome': 'Glasses', 'porcentagem': 73.04000091552734}, {'Nome': 'Clothing', 'porcentagem': 61.22716522216797}, {'Nome': 'Dress', 'porcentagem': 61.22716522216797}, {'Nome': 'Crowd', 'porcentagem': 60.841739654541016}, {'Nome': 'Lady', 'porcentagem': 56.899078369140625}, {'Nome': 'Bag', 'porcentagem': 56.30376434326172}, {'Nome': 'Poster', 'porcentagem': 56.11331558227539}, {'Nome': 'Handbag', 'porcentagem': 55.86887741088867}, {'Nome': 'Costume', 'porcentagem': 55.644371032714844}, {'Nome': 'Pants', 'porcentagem': 55.61433410644531}, {'Nome': 'Urban', 'porcentagem': 55.38167953491211}, {'Nome': 'Festival', 'porcentagem': 55.29120635986328}]"
@lulaoficial7122794926173080837.jpg,"[{'Nome': 'Lighting', 'porcentagem': 99.9999771118164}, {'Nome': 'Face', 'porcentagem': 99.91333770751953}, {'Nome': 'Head', 'porcentagem': 99.91333770751953}, {'Nome': 'Person', 'porcentagem': 99.91333770751953}, {'Nome': 'Photography', 'porcentagem': 99.91333770751953}, {'Nome': 'Portrait', 'porcentagem': 99.91333770751953}, {'Nome': 'Clothing', 'porcentagem': 98.64985656738281}, {'Nome': 'Coat', 'porcentagem': 98.64985656738281}, {'Nome': 'Happy', 'porcentagem': 96.45562744140625}, {'Nome': 'Adult', 'porcentagem': 96.43089294433594}, {'Nome': 'Male', 'porcentagem': 96.43089294433594}, {'Nome': 'Man', 'porcentagem': 96.43089294433594}, {'Nome': 'People', 'porcentagem': 95.73017883300781}, {'Nome': 'Shirt', 'porcentagem': 95.19060516357422}, {'Nome': 'Body Part', 'porcentagem': 91.3242416381836}, {'Nome': 'Finger', 'porcentagem': 91.3242416381836}, {'Nome': 'Hand', 'porcentagem': 91.3242416381836}, {'Nome': 'Urban', 'porcentagem': 91.25599670410156}, {'Nome': 'Female', 'porcentagem': 91.12138366699219}, {'Nome': 'Woman', 'porcentagem': 91.12138366699219}, {'Nome': 'Balloon', 'porcentagem': 90.07769775390625}, {'Nome': 'Dancing', 'porcentagem': 60.559730529785156}, {'Nome': 'Leisure Activities', 'porcentagem': 60.559730529785156}, {'Nome': 'Accessories', 'porcentagem': 57.43965530395508}, {'Nome': 'Glasses', 'porcentagem': 57.43965530395508}, {'Nome': 'T-Shirt', 'porcentagem': 57.35713195800781}, {'Nome': 'Club', 'porcentagem': 56.727909088134766}, {'Nome': 'Concert', 'porcentagem': 56.42805099487305}, {'Nome': 'Crowd', 'porcentagem': 56.42805099487305}, {'Nome': 'Jacket', 'porcentagem': 56.26976013183594}, {'Nome': 'Light', 'porcentagem': 56.25226593017578}, {'Nome': 'Pants', 'porcentagem': 55.50578689575195}, {'Nome': 'Night Club', 'porcentagem': 55.356292724609375}]"
@lulaoficial7122918545314417925.jpg,"[{'Nome': 'Cooking Pan', 'porcentagem': 99.88607025146484}, {'Nome': 'Cookware', 'porcentagem': 99.88607025146484}, {'Nome': 'Frying Pan', 'porcentagem': 64.2705307006836}, {'Nome': 'Food', 'porcentagem': 62.45207977294922}, {'Nome': 'Pasta', 'porcentagem': 56.71311569213867}]"
@lulaoficial7122953701345479942.jpg,"[{'Nome': 'Architecture', 'porcentagem': 99.99966430664062}, {'Nome': 'Building', 'porcentagem': 99.99966430664062}, {'Nome': 'Outdoors', 'porcentagem': 99.99966430664062}, {'Nome': 'Shelter', 'porcentagem': 99.99966430664062}, {'Nome': 'Countryside', 'porcentagem': 99.85823822021484}, {'Nome': 'Nature', 'porcentagem': 99.85823822021484}, {'Nome': 'Rural', 'porcentagem': 99.094970703125}, {'Nome': 'Hut', 'porcentagem': 98.89632415771484}, {'Nome': 'Farm', 'porcentagem': 98.75299835205078}, {'Nome': 'Field', 'porcentagem': 98.75299835205078}, {'Nome': 'Pasture', 'porcentagem': 98.75299835205078}, {'Nome': 'Person', 'porcentagem': 95.15763854980469}, {'Nome': 'Bus Stop', 'porcentagem': 75.3045883178711}, {'Nome': 'Housing', 'porcentagem': 69.2171401977539}, {'Nome': 'Plant', 'porcentagem': 68.74478912353516}, {'Nome': 'Agriculture', 'porcentagem': 57.25263214111328}, {'Nome': 'House', 'porcentagem': 56.20868682861328}, {'Nome': 'Shack', 'porcentagem': 56.05278015136719}]"
@lulaoficial7123231939875720453.jpg,"[{'Nome': 'Adult', 'porcentagem': 99.97602081298828}, {'Nome': 'Female', 'porcentagem': 99.97602081298828}, {'Nome': 'Person', 'porcentagem': 99.97602081298828}, {'Nome': 'Woman', 'porcentagem': 99.97602081298828}, {'Nome': 'People', 'porcentagem': 99.91163635253906}, {'Nome': 'Male', 'porcentagem': 99.2781753540039}, {'Nome': 'Man', 'porcentagem': 99.2781753540039}, {'Nome': 'Electrical Device', 'porcentagem': 98.19054412841797}, {'Nome': 'Microphone', 'porcentagem': 98.19054412841797}, {'Nome': 'Crowd', 'porcentagem': 98.03315734863281}, {'Nome': 'Cream', 'porcentagem': 91.59056854248047}, {'Nome': 'Dessert', 'porcentagem': 91.59056854248047}, {'Nome': 'Food', 'porcentagem': 91.59056854248047}, {'Nome': 'Ice Cream', 'porcentagem': 91.59056854248047}, {'Nome': 'Audience', 'porcentagem': 89.36639404296875}, {'Nome': 'Face', 'porcentagem': 86.6223373413086}, {'Nome': 'Head', 'porcentagem': 86.6223373413086}, {'Nome': 'Baby', 'porcentagem': 85.52255249023438}, {'Nome': 'Flower', 'porcentagem': 85.10984802246094}, {'Nome': 'Plant', 'porcentagem': 85.10984802246094}, {'Nome': 'Rose', 'porcentagem': 85.10984802246094}, {'Nome': 'Baseball Cap', 'porcentagem': 74.27198791503906}, {'Nome': 'Cap', 'porcentagem': 74.27198791503906}, {'Nome': 'Clothing', 'porcentagem': 74.27198791503906}, {'Nome': 'Hat', 'porcentagem': 74.27198791503906}, {'Nome': 'Happy', 'porcentagem': 68.98542022705078}, {'Nome': 'Conversation', 'porcentagem': 56.12069320678711}, {'Nome': 'Interview', 'porcentagem': 56.12069320678711}, {'Nome': 'Speech', 'porcentagem': 55.85850524902344}, {'Nome': 'Laughing', 'porcentagem': 55.484073638916016}, {'Nome': 'Concert', 'porcentagem': 55.096649169921875}]"
@lulaoficial7123644695338650885.jpg,"[{'Nome': 'Cutlery', 'porcentagem': 95.85749816894531}, {'Nome': 'Spoon', 'porcentagem': 95.85749816894531}, {'Nome': 'Baby', 'porcentagem': 95.77397918701172}, {'Nome': 'Person', 'porcentagem': 95.77397918701172}, {'Nome': 'Face', 'porcentagem': 95.26188659667969}, {'Nome': 'Head', 'porcentagem': 95.26188659667969}, {'Nome': 'Cartoon', 'porcentagem': 74.76632690429688}, {'Nome': 'Art', 'porcentagem': 68.80033111572266}, {'Nome': 'Drawing', 'porcentagem': 68.80033111572266}, {'Nome': 'Text', 'porcentagem': 64.25236511230469}, {'Nome': 'Advertisement', 'porcentagem': 57.36826705932617}, {'Nome': 'Book', 'porcentagem': 55.490272521972656}, {'Nome': 'Publication', 'porcentagem': 55.490272521972656}, {'Nome': 'Poster', 'porcentagem': 55.47406005859375}]"
@lulaoficial7123937868384308485.jpg,"[{'Nome': 'People', 'porcentagem': 99.45880126953125}, {'Nome': 'Person', 'porcentagem': 99.45880126953125}, {'Nome': 'Adult', 'porcentagem': 99.29134368896484}, {'Nome': 'Female', 'porcentagem': 99.29134368896484}, {'Nome': 'Woman', 'porcentagem': 99.29134368896484}, {'Nome': 'Crowd', 'porcentagem': 96.58123016357422}, {'Nome': 'Computer Hardware', 'porcentagem': 95.8663558959961}, {'Nome': 'Electronics', 'porcentagem': 95.8663558959961}, {'Nome': 'Hardware', 'porcentagem': 95.8663558959961}, {'Nome': 'Monitor', 'porcentagem': 95.8663558959961}, {'Nome': 'Screen', 'porcentagem': 95.8663558959961}, {'Nome': 'Male', 'porcentagem': 84.9008560180664}, {'Nome': 'Man', 'porcentagem': 84.9008560180664}, {'Nome': 'Head', 'porcentagem': 79.86844635009766}, {'Nome': 'Face', 'porcentagem': 72.20186614990234}, {'Nome': 'Audience', 'porcentagem': 67.44134521484375}, {'Nome': 'Flag', 'porcentagem': 62.26747131347656}, {'Nome': 'TV', 'porcentagem': 56.62580871582031}, {'Nome': 'Architecture', 'porcentagem': 55.6496696472168}, {'Nome': 'Arena', 'porcentagem': 55.6496696472168}, {'Nome': 'Building', 'porcentagem': 55.6496696472168}]"
@lulaoficial7124343416103783686.jpg,"[{'Nome': 'Adult', 'porcentagem': 99.4636459350586}, {'Nome': 'Male', 'porcentagem': 99.4636459350586}, {'Nome': 'Man', 'porcentagem': 99.4636459350586}, {'Nome': 'Person', 'porcentagem': 99.4636459350586}, {'Nome': 'Clothing', 'porcentagem': 98.5389404296875}, {'Nome': 'Formal Wear', 'porcentagem': 98.5389404296875}, {'Nome': 'Suit', 'porcentagem': 98.5389404296875}, {'Nome': 'People', 'porcentagem': 97.24299621582031}, {'Nome': 'Photography', 'porcentagem': 96.83013916015625}, {'Nome': 'Face', 'porcentagem': 96.68917846679688}, {'Nome': 'Head', 'porcentagem': 96.68917846679688}, {'Nome': 'Portrait', 'porcentagem': 92.04129028320312}, {'Nome': 'Accessories', 'porcentagem': 76.91960906982422}, {'Nome': 'Tie', 'porcentagem': 76.91960906982422}, {'Nome': 'Beard', 'porcentagem': 56.586490631103516}, {'Nome': 'Sash', 'porcentagem': 56.354217529296875}, {'Nome': 'Badge', 'porcentagem': 55.824066162109375}, {'Nome': 'Logo', 'porcentagem': 55.824066162109375}, {'Nome': 'Symbol', 'porcentagem': 55.824066162109375}]"
@lulaoficial7124436611969862918.jpg,"[{'Nome': 'Head', 'porcentagem': 99.62203979492188}, {'Nome': 'Person', 'porcentagem': 99.62203979492188}, {'Nome': 'Face', 'porcentagem': 99.61431884765625}, {'Nome': 'Adult', 'porcentagem': 98.59032440185547}, {'Nome': 'Male', 'porcentagem': 98.59032440185547}, {'Nome': 'Man', 'porcentagem': 98.59032440185547}, {'Nome': 'Symbol', 'porcentagem': 97.67070007324219}, {'Nome': 'Photography', 'porcentagem': 70.01309204101562}, {'Nome': 'Portrait', 'porcentagem': 70.01309204101562}, {'Nome': 'Love Heart Symbol', 'porcentagem': 62.12491226196289}, {'Nome': 'Body Part', 'porcentagem': 61.70330810546875}, {'Nome': 'Finger', 'porcentagem': 61.70330810546875}, {'Nome': 'Hand', 'porcentagem': 61.70330810546875}, {'Nome': 'Beard', 'porcentagem': 56.21702575683594}]"
@lulaoficial7124650179692727557.jpg,"[{'Nome': 'Adult', 'porcentagem': 99.40711975097656}, {'Nome': 'Male', 'porcentagem': 99.40711975097656}, {'Nome': 'Man', 'porcentagem': 99.40711975097656}, {'Nome': 'Person', 'porcentagem': 99.40711975097656}, {'Nome': 'Crowd', 'porcentagem': 97.80013275146484}, {'Nome': 'Face', 'porcentagem': 95.45178985595703}, {'Nome': 'Head', 'porcentagem': 95.45178985595703}, {'Nome': 'People', 'porcentagem': 84.60199737548828}, {'Nome': 'Symbol', 'porcentagem': 75.31262969970703}, {'Nome': 'Beard', 'porcentagem': 73.58792877197266}, {'Nome': 'Mace Club', 'porcentagem': 66.80906677246094}, {'Nome': 'Weapon', 'porcentagem': 66.80906677246094}, {'Nome': 'Photography', 'porcentagem': 57.783103942871094}, {'Nome': 'Portrait', 'porcentagem': 57.783103942871094}, {'Nome': 'Audience', 'porcentagem': 57.625736236572266}, {'Nome': 'Speech', 'porcentagem': 56.52301788330078}, {'Nome': 'Electrical Device', 'porcentagem': 55.02717590332031}, {'Nome': 'Microphone', 'porcentagem': 55.02717590332031}]"
@lulaoficial7124801453247548678.jpg,"[{'Nome': 'Face', 'porcentagem': 99.98261260986328}, {'Nome': 'Head', 'porcentagem': 99.98261260986328}, {'Nome': 'Person', 'porcentagem': 99.98261260986328}, {'Nome': 'Photography', 'porcentagem': 99.98261260986328}, {'Nome': 'Portrait', 'porcentagem': 99.98261260986328}, {'Nome': 'Adult', 'porcentagem': 98.56375122070312}, {'Nome': 'Female', 'porcentagem': 98.56375122070312}, {'Nome': 'Woman', 'porcentagem': 98.56375122070312}, {'Nome': 'Happy', 'porcentagem': 98.54824829101562}, {'Nome': 'Male', 'porcentagem': 98.35111236572266}, {'Nome': 'Man', 'porcentagem': 98.35111236572266}, {'Nome': 'Blouse', 'porcentagem': 97.63744354248047}, {'Nome': 'Clothing', 'porcentagem': 97.63744354248047}, {'Nome': 'Accessories', 'porcentagem': 97.00700378417969}, {'Nome': 'Earring', 'porcentagem': 97.00700378417969}, {'Nome': 'Jewelry', 'porcentagem': 97.00700378417969}, {'Nome': 'Laughing', 'porcentagem': 96.95408630371094}, {'Nome': 'Necklace', 'porcentagem': 96.52197265625}, {'Nome': 'People', 'porcentagem': 71.87374877929688}, {'Nome': 'Shirt', 'porcentagem': 66.9205093383789}, {'Nome': 'Balloon', 'porcentagem': 65.83043670654297}, {'Nome': 'Indoors', 'porcentagem': 62.589229583740234}, {'Nome': 'Hugging', 'porcentagem': 61.447811126708984}, {'Nome': 'T-Shirt', 'porcentagem': 57.890499114990234}, {'Nome': 'Glasses', 'porcentagem': 57.35452651977539}, {'Nome': 'Romantic', 'porcentagem': 56.76184844970703}, {'Nome': 'Body Part', 'porcentagem': 56.520347595214844}, {'Nome': 'Mouth', 'porcentagem': 56.520347595214844}, {'Nome': 'Teeth', 'porcentagem': 56.520347595214844}, {'Nome': 'Kissing', 'porcentagem': 56.28385543823242}, {'Nome': 'Smile', 'porcentagem': 56.28366470336914}, {'Nome': 'Heart', 'porcentagem': 56.18025207519531}, {'Nome': 'Dress', 'porcentagem': 55.22700500488281}, {'Nome': 'Cabinet', 'porcentagem': 55.06190490722656}, {'Nome': 'Furniture', 'porcentagem': 55.06190490722656}]"
