Nome do Arquivo,Rotulos
@bolsonaromessiasjair7154526379860692229.jpg,"[{'Nome': 'Adult', 'porcentagem': 97.44075775146484}, {'Nome': 'Male', 'porcentagem': 97.44075775146484}, {'Nome': 'Man', 'porcentagem': 97.44075775146484}, {'Nome': 'Person', 'porcentagem': 97.44075775146484}, {'Nome': 'Boy', 'porcentagem': 94.68900299072266}, {'Nome': 'Child', 'porcentagem': 94.68900299072266}, {'Nome': 'Crowd', 'porcentagem': 94.24832153320312}, {'Nome': 'Celebrating', 'porcentagem': 93.83147430419922}, {'Nome': 'Face', 'porcentagem': 86.49325561523438}, {'Nome': 'Head', 'porcentagem': 86.49325561523438}, {'Nome': 'People', 'porcentagem': 86.11373138427734}, {'Nome': 'Happy', 'porcentagem': 84.95280456542969}, {'Nome': 'Concert', 'porcentagem': 73.81311798095703}, {'Nome': 'Audience', 'porcentagem': 60.17448425292969}, {'Nome': 'Parade', 'porcentagem': 56.48894500732422}]"
@bolsonaromessiasjair7154705772268489989.jpg,"[{'Nome': 'Photography', 'porcentagem': 99.98233795166016}, {'Nome': 'Face', 'porcentagem': 99.93934631347656}, {'Nome': 'Head', 'porcentagem': 99.93934631347656}, {'Nome': 'Person', 'porcentagem': 99.93934631347656}, {'Nome': 'Portrait', 'porcentagem': 99.93934631347656}, {'Nome': 'Electronics', 'porcentagem': 99.64418029785156}, {'Nome': 'Screen', 'porcentagem': 99.64418029785156}, {'Nome': 'Computer Hardware', 'porcentagem': 99.26077270507812}, {'Nome': 'Hardware', 'porcentagem': 99.26077270507812}, {'Nome': 'Monitor', 'porcentagem': 99.26077270507812}, {'Nome': 'Adult', 'porcentagem': 99.06597900390625}, {'Nome': 'Female', 'porcentagem': 99.06597900390625}, {'Nome': 'Woman', 'porcentagem': 99.06597900390625}, {'Nome': 'City', 'porcentagem': 94.08583068847656}, {'Nome': 'Baby', 'porcentagem': 94.02298736572266}, {'Nome': 'TV', 'porcentagem': 92.33638000488281}, {'Nome': 'Advertisement', 'porcentagem': 92.33244323730469}, {'Nome': 'Poster', 'porcentagem': 82.15036010742188}, {'Nome': 'Hair', 'porcentagem': 79.7325210571289}, {'Nome': 'Road', 'porcentagem': 74.31483459472656}, {'Nome': 'Street', 'porcentagem': 74.31483459472656}, {'Nome': 'Urban', 'porcentagem': 74.31483459472656}, {'Nome': 'Outdoors', 'porcentagem': 60.01863479614258}, {'Nome': 'Accessories', 'porcentagem': 57.483543395996094}, {'Nome': 'Earring', 'porcentagem': 57.483543395996094}, {'Nome': 'Jewelry', 'porcentagem': 57.483543395996094}, {'Nome': 'Plant', 'porcentagem': 57.35768508911133}, {'Nome': 'Vegetation', 'porcentagem': 57.35768508911133}, {'Nome': 'Clothing', 'porcentagem': 56.07546615600586}, {'Nome': 'Costume', 'porcentagem': 56.07546615600586}, {'Nome': 'Necklace', 'porcentagem': 56.018043518066406}, {'Nome': 'License Plate', 'porcentagem': 55.99409484863281}, {'Nome': 'Transportation', 'porcentagem': 55.99409484863281}, {'Nome': 'Vehicle', 'porcentagem': 55.99409484863281}, {'Nome': 'Tree', 'porcentagem': 55.78973388671875}, {'Nome': 'Path', 'porcentagem': 55.568824768066406}, {'Nome': 'Dye', 'porcentagem': 55.523223876953125}]"
@bolsonaromessiasjair7154840992284232966.jpg,"[{'Nome': 'People', 'porcentagem': 99.9381103515625}, {'Nome': 'Person', 'porcentagem': 99.9381103515625}, {'Nome': 'Concert', 'porcentagem': 99.54459381103516}, {'Nome': 'Crowd', 'porcentagem': 99.54459381103516}, {'Nome': 'Boy', 'porcentagem': 96.18081665039062}, {'Nome': 'Child', 'porcentagem': 96.18081665039062}, {'Nome': 'Male', 'porcentagem': 96.18081665039062}, {'Nome': 'Adult', 'porcentagem': 94.77589416503906}, {'Nome': 'Man', 'porcentagem': 94.77589416503906}, {'Nome': 'Face', 'porcentagem': 90.72824096679688}, {'Nome': 'Head', 'porcentagem': 90.72824096679688}, {'Nome': 'Celebrating', 'porcentagem': 85.96917724609375}, {'Nome': 'Audience', 'porcentagem': 66.28569030761719}, {'Nome': 'Female', 'porcentagem': 64.19387817382812}, {'Nome': 'Woman', 'porcentagem': 64.19387817382812}, {'Nome': 'Parade', 'porcentagem': 56.1525993347168}]"
@bolsonaromessiasjair7155198217771060486.jpg,"[{'Nome': 'Face', 'porcentagem': 99.81289672851562}, {'Nome': 'Head', 'porcentagem': 99.81289672851562}, {'Nome': 'Person', 'porcentagem': 99.81289672851562}, {'Nome': 'Photography', 'porcentagem': 99.81289672851562}, {'Nome': 'Portrait', 'porcentagem': 99.81289672851562}, {'Nome': 'Furniture', 'porcentagem': 98.78294372558594}, {'Nome': 'Table', 'porcentagem': 98.78294372558594}, {'Nome': 'People', 'porcentagem': 94.61915588378906}, {'Nome': 'Adult', 'porcentagem': 94.51260375976562}, {'Nome': 'Male', 'porcentagem': 94.51260375976562}, {'Nome': 'Man', 'porcentagem': 94.51260375976562}, {'Nome': 'Text', 'porcentagem': 85.8677978515625}, {'Nome': 'Clothing', 'porcentagem': 73.36924743652344}, {'Nome': 'Shirt', 'porcentagem': 73.36924743652344}, {'Nome': 'Clapperboard', 'porcentagem': 71.28609466552734}, {'Nome': 'Tabletop', 'porcentagem': 65.19332122802734}, {'Nome': 'Indoors', 'porcentagem': 64.90448760986328}, {'Nome': 'Accessories', 'porcentagem': 57.62205123901367}, {'Nome': 'Glasses', 'porcentagem': 57.62205123901367}, {'Nome': 'Crowd', 'porcentagem': 57.32614517211914}, {'Nome': 'Desk', 'porcentagem': 57.21613311767578}, {'Nome': 'Advertisement', 'porcentagem': 55.327640533447266}]"
@bolsonaromessiasjair7155214901395377414.jpg,"[{'Nome': 'People', 'porcentagem': 99.99870300292969}, {'Nome': 'Person', 'porcentagem': 99.99870300292969}, {'Nome': 'Accessories', 'porcentagem': 99.99777221679688}, {'Nome': 'Formal Wear', 'porcentagem': 99.99777221679688}, {'Nome': 'Tie', 'porcentagem': 99.99777221679688}, {'Nome': 'Crowd', 'porcentagem': 99.91273498535156}, {'Nome': 'Electrical Device', 'porcentagem': 98.31684875488281}, {'Nome': 'Microphone', 'porcentagem': 98.31684875488281}, {'Nome': 'Adult', 'porcentagem': 97.91525268554688}, {'Nome': 'Male', 'porcentagem': 97.91525268554688}, {'Nome': 'Man', 'porcentagem': 97.91525268554688}, {'Nome': 'Glasses', 'porcentagem': 94.04736328125}, {'Nome': 'Clothing', 'porcentagem': 91.55734252929688}, {'Nome': 'Coat', 'porcentagem': 91.55734252929688}, {'Nome': 'Face', 'porcentagem': 91.16043090820312}, {'Nome': 'Head', 'porcentagem': 91.16043090820312}, {'Nome': 'Photography', 'porcentagem': 91.16043090820312}, {'Nome': 'Portrait', 'porcentagem': 91.16043090820312}, {'Nome': 'Audience', 'porcentagem': 85.54481506347656}, {'Nome': 'Necktie', 'porcentagem': 79.20561218261719}, {'Nome': 'Lecture', 'porcentagem': 77.70248413085938}, {'Nome': 'Speech', 'porcentagem': 57.67970657348633}, {'Nome': 'Press Conference', 'porcentagem': 57.20348358154297}, {'Nome': 'Blazer', 'porcentagem': 57.07325744628906}, {'Nome': 'Jacket', 'porcentagem': 57.07325744628906}, {'Nome': 'Suit', 'porcentagem': 55.452613830566406}, {'Nome': 'Shirt', 'porcentagem': 55.010215759277344}]"
@bolsonaromessiasjair7155282520869735686.jpg,"[{'Nome': 'Floor', 'porcentagem': 99.74398803710938}, {'Nome': 'Indoors', 'porcentagem': 95.89415740966797}, {'Nome': 'Architecture', 'porcentagem': 95.62507629394531}, {'Nome': 'Building', 'porcentagem': 95.62507629394531}, {'Nome': 'Corridor', 'porcentagem': 95.62507629394531}, {'Nome': 'Flag', 'porcentagem': 57.44257736206055}, {'Nome': 'Flooring', 'porcentagem': 55.96453094482422}]"
@bolsonaromessiasjair7155454754271825158.jpg,"[{'Nome': 'Adult', 'porcentagem': 98.77407836914062}, {'Nome': 'Male', 'porcentagem': 98.77407836914062}, {'Nome': 'Man', 'porcentagem': 98.77407836914062}, {'Nome': 'Person', 'porcentagem': 98.77407836914062}, {'Nome': 'Head', 'porcentagem': 96.88689422607422}, {'Nome': 'Accessories', 'porcentagem': 95.60089111328125}, {'Nome': 'Formal Wear', 'porcentagem': 95.60089111328125}, {'Nome': 'Tie', 'porcentagem': 95.60089111328125}, {'Nome': 'Face', 'porcentagem': 95.46529388427734}, {'Nome': 'Clothing', 'porcentagem': 93.91551971435547}, {'Nome': 'Suit', 'porcentagem': 93.91551971435547}, {'Nome': 'People', 'porcentagem': 93.20072174072266}, {'Nome': 'Glasses', 'porcentagem': 91.54972076416016}, {'Nome': 'Conversation', 'porcentagem': 89.74461364746094}, {'Nome': 'Interview', 'porcentagem': 89.74461364746094}, {'Nome': 'Crowd', 'porcentagem': 83.64302062988281}, {'Nome': 'Document', 'porcentagem': 67.20501708984375}, {'Nome': 'Text', 'porcentagem': 67.20501708984375}]"
@bolsonaromessiasjair7155795146729164037.jpg,"[{'Nome': 'People', 'porcentagem': 99.10484313964844}, {'Nome': 'Person', 'porcentagem': 99.10484313964844}, {'Nome': 'Crowd', 'porcentagem': 99.07035827636719}, {'Nome': 'Adult', 'porcentagem': 98.47193908691406}, {'Nome': 'Male', 'porcentagem': 98.47193908691406}, {'Nome': 'Man', 'porcentagem': 98.47193908691406}, {'Nome': 'Female', 'porcentagem': 95.8077163696289}, {'Nome': 'Woman', 'porcentagem': 95.8077163696289}, {'Nome': 'Candle', 'porcentagem': 85.5545425415039}, {'Nome': 'Audience', 'porcentagem': 85.5258560180664}, {'Nome': 'Festival', 'porcentagem': 84.93842315673828}, {'Nome': 'Hanukkah Menorah', 'porcentagem': 84.93842315673828}, {'Nome': 'Clothing', 'porcentagem': 63.76580047607422}, {'Nome': 'Hat', 'porcentagem': 63.76580047607422}, {'Nome': 'Speech', 'porcentagem': 56.688846588134766}, {'Nome': 'Carnival', 'porcentagem': 55.01806640625}]"
@bolsonaromessiasjair7155885964139695365.jpg,"[{'Nome': 'Concert', 'porcentagem': 99.95268249511719}, {'Nome': 'Crowd', 'porcentagem': 99.95268249511719}, {'Nome': 'Person', 'porcentagem': 99.95268249511719}, {'Nome': 'Clothing', 'porcentagem': 94.2798080444336}, {'Nome': 'Hat', 'porcentagem': 94.2798080444336}, {'Nome': 'Audience', 'porcentagem': 69.0858154296875}, {'Nome': 'Festival', 'porcentagem': 61.16871643066406}, {'Nome': 'People', 'porcentagem': 57.352012634277344}]"
@bolsonaromessiasjair7156357305955650821.jpg,"[{'Nome': 'Head', 'porcentagem': 99.99983215332031}, {'Nome': 'Person', 'porcentagem': 99.99983215332031}, {'Nome': 'Face', 'porcentagem': 99.99976348876953}, {'Nome': 'Adult', 'porcentagem': 98.60082244873047}, {'Nome': 'Male', 'porcentagem': 98.60082244873047}, {'Nome': 'Man', 'porcentagem': 98.60082244873047}, {'Nome': 'Photography', 'porcentagem': 96.32125091552734}, {'Nome': 'Portrait', 'porcentagem': 96.32125091552734}, {'Nome': 'Sad', 'porcentagem': 89.74359893798828}, {'Nome': 'Frown', 'porcentagem': 76.12291717529297}, {'Nome': 'Crying', 'porcentagem': 68.26950073242188}]"
@bolsonaromessiasjair7156652813647449350.jpg,"[{'Nome': 'Clothing', 'porcentagem': 99.99998474121094}, {'Nome': 'T-Shirt', 'porcentagem': 99.99998474121094}, {'Nome': 'Shirt', 'porcentagem': 99.99991607666016}, {'Nome': 'Adult', 'porcentagem': 97.05888366699219}, {'Nome': 'Male', 'porcentagem': 97.05888366699219}, {'Nome': 'Man', 'porcentagem': 97.05888366699219}, {'Nome': 'Person', 'porcentagem': 97.05888366699219}, {'Nome': 'Blanket', 'porcentagem': 93.40237426757812}, {'Nome': 'Face', 'porcentagem': 90.73451232910156}, {'Nome': 'Head', 'porcentagem': 90.73451232910156}, {'Nome': 'Photography', 'porcentagem': 90.73451232910156}, {'Nome': 'Portrait', 'porcentagem': 90.73451232910156}, {'Nome': 'Indoors', 'porcentagem': 61.635009765625}, {'Nome': 'Text', 'porcentagem': 61.241973876953125}, {'Nome': 'Knitwear', 'porcentagem': 57.54567337036133}, {'Nome': 'Sweater', 'porcentagem': 57.54567337036133}, {'Nome': 'Body Part', 'porcentagem': 57.388389587402344}, {'Nome': 'Finger', 'porcentagem': 57.388389587402344}, {'Nome': 'Hand', 'porcentagem': 57.388389587402344}, {'Nome': 'Home Decor', 'porcentagem': 56.63953399658203}, {'Nome': 'Jersey', 'porcentagem': 55.890960693359375}]"
@bolsonaromessiasjair7156698258792860933.jpg,"[{'Nome': 'Advertisement', 'porcentagem': 99.99730682373047}, {'Nome': 'Poster', 'porcentagem': 99.99730682373047}, {'Nome': 'Purple', 'porcentagem': 99.90255737304688}, {'Nome': 'People', 'porcentagem': 99.71179962158203}, {'Nome': 'Person', 'porcentagem': 99.71179962158203}, {'Nome': 'Crowd', 'porcentagem': 99.2585220336914}, {'Nome': 'Adult', 'porcentagem': 97.65682220458984}, {'Nome': 'Male', 'porcentagem': 97.65682220458984}, {'Nome': 'Man', 'porcentagem': 97.65682220458984}, {'Nome': 'Electrical Device', 'porcentagem': 97.00437927246094}, {'Nome': 'Microphone', 'porcentagem': 97.00437927246094}, {'Nome': 'Audience', 'porcentagem': 80.42813873291016}, {'Nome': 'Accessories', 'porcentagem': 78.21534729003906}, {'Nome': 'Formal Wear', 'porcentagem': 78.21534729003906}, {'Nome': 'Tie', 'porcentagem': 78.21534729003906}, {'Nome': 'Face', 'porcentagem': 62.41357421875}, {'Nome': 'Head', 'porcentagem': 62.41357421875}, {'Nome': 'Speech', 'porcentagem': 62.34548568725586}, {'Nome': 'Text', 'porcentagem': 56.11564636230469}, {'Nome': 'Book', 'porcentagem': 55.05653762817383}, {'Nome': 'Publication', 'porcentagem': 55.05653762817383}]"
@bolsonaromessiasjair7156768353820921093.jpg,"[{'Nome': 'Crowd', 'porcentagem': 99.79988098144531}, {'Nome': 'Person', 'porcentagem': 99.79988098144531}, {'Nome': 'Adult', 'porcentagem': 99.1752700805664}, {'Nome': 'Male', 'porcentagem': 99.1752700805664}, {'Nome': 'Man', 'porcentagem': 99.1752700805664}, {'Nome': 'People', 'porcentagem': 98.29188537597656}, {'Nome': 'Computer Hardware', 'porcentagem': 86.85977172851562}, {'Nome': 'Electronics', 'porcentagem': 86.85977172851562}, {'Nome': 'Hardware', 'porcentagem': 86.85977172851562}, {'Nome': 'Monitor', 'porcentagem': 86.85977172851562}, {'Nome': 'Screen', 'porcentagem': 86.85977172851562}, {'Nome': 'TV', 'porcentagem': 75.64510345458984}, {'Nome': 'Face', 'porcentagem': 71.05264282226562}, {'Nome': 'Head', 'porcentagem': 71.05264282226562}, {'Nome': 'Audience', 'porcentagem': 65.32051849365234}, {'Nome': 'Tape', 'porcentagem': 62.08826446533203}, {'Nome': 'Speech', 'porcentagem': 56.80225372314453}, {'Nome': 'Press Conference', 'porcentagem': 56.76998519897461}, {'Nome': 'Debate', 'porcentagem': 55.68063735961914}, {'Nome': 'Urban', 'porcentagem': 55.12956237792969}]"
@bolsonaromessiasjair7156930375321718022.jpg,"[{'Nome': 'Accessories', 'porcentagem': 99.99993133544922}, {'Nome': 'Formal Wear', 'porcentagem': 99.99993133544922}, {'Nome': 'Tie', 'porcentagem': 99.99993133544922}, {'Nome': 'Face', 'porcentagem': 99.90888977050781}, {'Nome': 'Head', 'porcentagem': 99.90888977050781}, {'Nome': 'Person', 'porcentagem': 99.90888977050781}, {'Nome': 'Photography', 'porcentagem': 99.90888977050781}, {'Nome': 'Portrait', 'porcentagem': 99.90888977050781}, {'Nome': 'Adult', 'porcentagem': 99.09681701660156}, {'Nome': 'Male', 'porcentagem': 99.09681701660156}, {'Nome': 'Man', 'porcentagem': 99.09681701660156}, {'Nome': 'People', 'porcentagem': 98.3697738647461}, {'Nome': 'Necktie', 'porcentagem': 93.91033172607422}, {'Nome': 'Advertisement', 'porcentagem': 79.33588409423828}, {'Nome': 'Poster', 'porcentagem': 79.33588409423828}, {'Nome': 'Frown', 'porcentagem': 57.4913215637207}, {'Nome': 'Sad', 'porcentagem': 57.4913215637207}, {'Nome': 'Crowd', 'porcentagem': 56.667171478271484}, {'Nome': 'Clothing', 'porcentagem': 56.16072463989258}, {'Nome': 'Suit', 'porcentagem': 56.16072463989258}]"
@bolsonaromessiasjair7157016793855364358.jpg,"[{'Nome': 'Clothing', 'porcentagem': 99.99987030029297}, {'Nome': 'Coat', 'porcentagem': 99.99987030029297}, {'Nome': 'Adult', 'porcentagem': 99.08246612548828}, {'Nome': 'Female', 'porcentagem': 99.08246612548828}, {'Nome': 'Person', 'porcentagem': 99.08246612548828}, {'Nome': 'Woman', 'porcentagem': 99.08246612548828}, {'Nome': 'Head', 'porcentagem': 83.8556900024414}, {'Nome': 'Shorts', 'porcentagem': 81.96247863769531}, {'Nome': 'Face', 'porcentagem': 79.72847747802734}, {'Nome': 'Clapperboard', 'porcentagem': 72.04793548583984}, {'Nome': 'Footwear', 'porcentagem': 60.253501892089844}, {'Nome': 'Shoe', 'porcentagem': 60.253501892089844}, {'Nome': 'Flag', 'porcentagem': 57.432830810546875}, {'Nome': 'Raincoat', 'porcentagem': 57.34700012207031}, {'Nome': 'Advertisement', 'porcentagem': 55.01416778564453}]"
@bolsonaromessiasjair7157154489835851014.jpg,"[{'Nome': 'Head', 'porcentagem': 99.72029113769531}, {'Nome': 'Person', 'porcentagem': 99.72029113769531}, {'Nome': 'Face', 'porcentagem': 99.57080078125}, {'Nome': 'Adult', 'porcentagem': 99.5472640991211}, {'Nome': 'Male', 'porcentagem': 99.5472640991211}, {'Nome': 'Man', 'porcentagem': 99.5472640991211}, {'Nome': 'Photography', 'porcentagem': 99.31656646728516}, {'Nome': 'Portrait', 'porcentagem': 99.31656646728516}, {'Nome': 'Crowd', 'porcentagem': 96.43457794189453}, {'Nome': 'Press Conference', 'porcentagem': 95.31832885742188}, {'Nome': 'People', 'porcentagem': 92.20223999023438}, {'Nome': 'Electrical Device', 'porcentagem': 85.55229949951172}, {'Nome': 'Microphone', 'porcentagem': 85.55229949951172}]"
@bolsonaromessiasjair7157335164136230149.jpg,"[{'Nome': 'Adult', 'porcentagem': 97.84574890136719}, {'Nome': 'Male', 'porcentagem': 97.84574890136719}, {'Nome': 'Man', 'porcentagem': 97.84574890136719}, {'Nome': 'Person', 'porcentagem': 97.84574890136719}, {'Nome': 'Child', 'porcentagem': 91.74694061279297}, {'Nome': 'Female', 'porcentagem': 91.74694061279297}, {'Nome': 'Girl', 'porcentagem': 91.74694061279297}, {'Nome': 'Head', 'porcentagem': 90.83950805664062}, {'Nome': 'Face', 'porcentagem': 88.38957214355469}, {'Nome': 'Animal', 'porcentagem': 68.2196044921875}, {'Nome': 'Wildlife', 'porcentagem': 66.6342544555664}, {'Nome': 'Mammal', 'porcentagem': 66.1645736694336}, {'Nome': 'Ape', 'porcentagem': 57.709163665771484}, {'Nome': 'Book', 'porcentagem': 56.046836853027344}, {'Nome': 'Publication', 'porcentagem': 56.046836853027344}, {'Nome': 'Architecture', 'porcentagem': 55.438358306884766}, {'Nome': 'Building', 'porcentagem': 55.438358306884766}, {'Nome': 'Hospital', 'porcentagem': 55.438358306884766}]"
@bolsonaromessiasjair7157407242067660038.jpg,"[{'Nome': 'Person', 'porcentagem': 99.19447326660156}, {'Nome': 'Parade', 'porcentagem': 98.68872833251953}, {'Nome': 'Clothing', 'porcentagem': 97.68963623046875}, {'Nome': 'Hat', 'porcentagem': 97.68963623046875}, {'Nome': 'Accessories', 'porcentagem': 95.97395324707031}, {'Nome': 'Glasses', 'porcentagem': 95.97395324707031}, {'Nome': 'Formal Wear', 'porcentagem': 77.64604187011719}, {'Nome': 'Tie', 'porcentagem': 77.64604187011719}, {'Nome': 'Flag', 'porcentagem': 69.54917907714844}]"
@bolsonaromessiasjair7157441811538038022.jpg,"[{'Nome': 'Photography', 'porcentagem': 99.8414535522461}, {'Nome': 'Face', 'porcentagem': 99.66748809814453}, {'Nome': 'Head', 'porcentagem': 99.66748809814453}, {'Nome': 'Person', 'porcentagem': 99.66748809814453}, {'Nome': 'Portrait', 'porcentagem': 99.66748809814453}, {'Nome': 'Advertisement', 'porcentagem': 94.47020721435547}, {'Nome': 'Poster', 'porcentagem': 92.49777221679688}, {'Nome': 'Helmet', 'porcentagem': 90.26884460449219}, {'Nome': 'Text', 'porcentagem': 88.76545715332031}, {'Nome': 'Accessories', 'porcentagem': 70.66319274902344}, {'Nome': 'Jewelry', 'porcentagem': 70.66319274902344}, {'Nome': 'Necklace', 'porcentagem': 70.66319274902344}, {'Nome': 'People', 'porcentagem': 63.148712158203125}, {'Nome': 'Electronics', 'porcentagem': 61.16336441040039}, {'Nome': 'Computer Hardware', 'porcentagem': 60.58319854736328}, {'Nome': 'Hardware', 'porcentagem': 60.58319854736328}, {'Nome': 'Monitor', 'porcentagem': 60.58319854736328}, {'Nome': 'Screen', 'porcentagem': 60.58319854736328}, {'Nome': 'Clothing', 'porcentagem': 57.80070495605469}, {'Nome': 'Hat', 'porcentagem': 57.80070495605469}, {'Nome': 'Document', 'porcentagem': 56.98662567138672}, {'Nome': 'Id Cards', 'porcentagem': 56.98662567138672}, {'Nome': 'Cap', 'porcentagem': 56.96509552001953}, {'Nome': 'Baseball Cap', 'porcentagem': 56.90791702270508}, {'Nome': 'T-Shirt', 'porcentagem': 56.39996337890625}, {'Nome': 'Driving License', 'porcentagem': 56.28080368041992}, {'Nome': 'Cushion', 'porcentagem': 56.271331787109375}, {'Nome': 'Home Decor', 'porcentagem': 56.271331787109375}, {'Nome': 'Body Part', 'porcentagem': 56.11110305786133}, {'Nome': 'Finger', 'porcentagem': 56.11110305786133}, {'Nome': 'Hand', 'porcentagem': 56.11110305786133}, {'Nome': 'Glove', 'porcentagem': 55.70833206176758}, {'Nome': 'Hardhat', 'porcentagem': 55.269020080566406}]"
@bolsonaromessiasjair7157697379070676230.jpg,"[{'Nome': 'Clothing', 'porcentagem': 99.98434448242188}, {'Nome': 'Formal Wear', 'porcentagem': 99.98434448242188}, {'Nome': 'Suit', 'porcentagem': 99.98434448242188}, {'Nome': 'Adult', 'porcentagem': 98.8720474243164}, {'Nome': 'Male', 'porcentagem': 98.8720474243164}, {'Nome': 'Man', 'porcentagem': 98.8720474243164}, {'Nome': 'Person', 'porcentagem': 98.8720474243164}, {'Nome': 'Female', 'porcentagem': 97.16905975341797}, {'Nome': 'Woman', 'porcentagem': 97.16905975341797}, {'Nome': 'Pool', 'porcentagem': 95.4649658203125}, {'Nome': 'Water', 'porcentagem': 95.4649658203125}, {'Nome': 'Footwear', 'porcentagem': 93.14566040039062}, {'Nome': 'Shoe', 'porcentagem': 93.14566040039062}, {'Nome': 'Dancing', 'porcentagem': 93.13616943359375}, {'Nome': 'Leisure Activities', 'porcentagem': 93.13616943359375}, {'Nome': 'Shirt', 'porcentagem': 87.37075805664062}, {'Nome': 'Accessories', 'porcentagem': 85.64678192138672}, {'Nome': 'Tie', 'porcentagem': 85.64678192138672}, {'Nome': 'People', 'porcentagem': 81.17215728759766}, {'Nome': 'Head', 'porcentagem': 65.279296875}, {'Nome': 'Tuxedo', 'porcentagem': 57.422386169433594}, {'Nome': 'Sword', 'porcentagem': 56.91157531738281}, {'Nome': 'Weapon', 'porcentagem': 56.91157531738281}, {'Nome': 'Pants', 'porcentagem': 56.2919807434082}, {'Nome': 'Face', 'porcentagem': 55.802040100097656}, {'Nome': 'Photography', 'porcentagem': 55.802040100097656}, {'Nome': 'Portrait', 'porcentagem': 55.802040100097656}]"
@bolsonaromessiasjair7157773223302679814.jpg,"[{'Nome': 'Computer Hardware', 'porcentagem': 99.9691162109375}, {'Nome': 'Electronics', 'porcentagem': 99.9691162109375}, {'Nome': 'Hardware', 'porcentagem': 99.9691162109375}, {'Nome': 'Monitor', 'porcentagem': 99.9691162109375}, {'Nome': 'Screen', 'porcentagem': 99.9691162109375}, {'Nome': 'TV', 'porcentagem': 99.78360748291016}, {'Nome': 'Adult', 'porcentagem': 98.74893951416016}, {'Nome': 'Male', 'porcentagem': 98.74893951416016}, {'Nome': 'Man', 'porcentagem': 98.74893951416016}, {'Nome': 'Person', 'porcentagem': 98.74893951416016}, {'Nome': 'Head', 'porcentagem': 98.70633697509766}, {'Nome': 'Face', 'porcentagem': 98.28144073486328}, {'Nome': 'Photography', 'porcentagem': 94.53993225097656}, {'Nome': 'Portrait', 'porcentagem': 91.05644989013672}, {'Nome': 'Advertisement', 'porcentagem': 88.28269958496094}, {'Nome': 'People', 'porcentagem': 85.52422332763672}, {'Nome': 'Clothing', 'porcentagem': 74.29969024658203}, {'Nome': 'Hat', 'porcentagem': 74.29969024658203}, {'Nome': 'Poster', 'porcentagem': 65.48416900634766}, {'Nome': 'Beard', 'porcentagem': 57.20722198486328}, {'Nome': 'Body Part', 'porcentagem': 56.9453010559082}, {'Nome': 'Finger', 'porcentagem': 56.9453010559082}, {'Nome': 'Hand', 'porcentagem': 56.9453010559082}, {'Nome': 'Crowd', 'porcentagem': 56.49812316894531}, {'Nome': 'T-Shirt', 'porcentagem': 55.70756912231445}, {'Nome': 'Happy', 'porcentagem': 55.30859375}, {'Nome': 'Laughing', 'porcentagem': 55.30859375}, {'Nome': 'Phone', 'porcentagem': 55.225730895996094}]"
@bolsonaromessiasjair7157899882932571398.jpg,"[{'Nome': 'Sign', 'porcentagem': 86.61746215820312}, {'Nome': 'Symbol', 'porcentagem': 86.61746215820312}, {'Nome': 'Electrical Device', 'porcentagem': 86.24649047851562}, {'Nome': 'Microphone', 'porcentagem': 86.24649047851562}, {'Nome': 'Text', 'porcentagem': 69.66213989257812}, {'Nome': 'Advertisement', 'porcentagem': 57.705352783203125}, {'Nome': 'Light', 'porcentagem': 56.968910217285156}, {'Nome': 'Electronics', 'porcentagem': 56.1818962097168}, {'Nome': 'Screen', 'porcentagem': 56.1818962097168}, {'Nome': 'Hardware', 'porcentagem': 55.182395935058594}, {'Nome': 'Sticker', 'porcentagem': 55.003631591796875}]"
@bolsonaromessiasjair7158062596438969605.jpg,"[{'Nome': 'Head', 'porcentagem': 99.99537658691406}, {'Nome': 'Person', 'porcentagem': 99.99537658691406}, {'Nome': 'Face', 'porcentagem': 99.99080657958984}, {'Nome': 'Frown', 'porcentagem': 99.97463989257812}, {'Nome': 'Sad', 'porcentagem': 99.97463989257812}, {'Nome': 'Adult', 'porcentagem': 99.33904266357422}, {'Nome': 'Male', 'porcentagem': 99.33904266357422}, {'Nome': 'Man', 'porcentagem': 99.33904266357422}, {'Nome': 'Photography', 'porcentagem': 98.86338806152344}, {'Nome': 'Portrait', 'porcentagem': 98.8074951171875}, {'Nome': 'People', 'porcentagem': 93.82557678222656}, {'Nome': 'Crowd', 'porcentagem': 93.67500305175781}, {'Nome': 'Clothing', 'porcentagem': 83.94294738769531}, {'Nome': 'Formal Wear', 'porcentagem': 83.94294738769531}, {'Nome': 'Suit', 'porcentagem': 83.94294738769531}, {'Nome': 'Crying', 'porcentagem': 71.58639526367188}, {'Nome': 'Accessories', 'porcentagem': 55.133872985839844}, {'Nome': 'Tie', 'porcentagem': 55.133872985839844}]"
